@relation beansData

@attribute LENGTH REAL
@attribute BREADTH REAL
@attribute WIDTH REAL
@attribute NAME {BIG_DRUM,SMALL_DRUM,oloyin_beans,MILK_BEANS}

@data
10.64,5.01,6.91,MILK_BEANS
10.66,5.62,7.51,MILK_BEANS
10.26,5,6.81,MILK_BEANS
9.68,4.46,7.26,MILK_BEANS
9.70,5.31,7.19,MILK_BEANS
9.81,5.33,5.67,MILK_BEANS
8.88,6.2,5.21,MILK_BEANS
8.91,5.9,7.42,MILK_BEANS
9.27,5.66,7.34,MILK_BEANS
9.31,4.96,7.42,MILK_BEANS
9.07,5.1,6.81,MILK_BEANS
11.08,5.1,6.48,MILK_BEANS
10.35,4.43,6.44,MILK_BEANS
10.81,5.83,7.39,MILK_BEANS
10.10,5.13,6.90,MILK_BEANS
10.79,4.78,6.47,MILK_BEANS
9.53,4.82,6.73,MILK_BEANS
9.13,5.36,7.18,MILK_BEANS
10.74,4.87,6.91,MILK_BEANS
10.01,5.23,7.10,MILK_BEANS
10.37,5.38,6.75,MILK_BEANS
9.87,5.88,7.19,MILK_BEANS
9.12,5.03,6.96,MILK_BEANS
9.50,5.04,6.44,MILK_BEANS
9.00,5.24,7.08,MILK_BEANS
10.27,5.35,6.99,MILK_BEANS
9.24,5.23,6.46,MILK_BEANS
9.33,4.9,7.00,MILK_BEANS
8.24,4.86,6.33,MILK_BEANS
10.00,5.46,7.12,MILK_BEANS
9.10,5.3,8.01,MILK_BEANS
10.10,4.51,6.69,MILK_BEANS
9.41,4.96,6.28,MILK_BEANS
9.98,5.27,5.02,MILK_BEANS
10.10,5.2,7.41,MILK_BEANS
9.51,4.48,6.28,MILK_BEANS
10.36,4.93,6.90,MILK_BEANS
9.44,4.93,6.34,MILK_BEANS
10.37,4.92,6.49,MILK_BEANS
10.00,4.99,7.10,MILK_BEANS
9.09,5.14,6.29,MILK_BEANS
10.27,5.02,6.80,MILK_BEANS
9.50,5.36,6.21,MILK_BEANS
9.48,5.28,6.80,MILK_BEANS
9.56,5.06,6.20,MILK_BEANS
10.19,4.84,7.07,MILK_BEANS
9.89,5.14,7.34,MILK_BEANS
8.67,5.11,6.71,MILK_BEANS
9.51,4.76,7.19,MILK_BEANS
9.16,5.78,7.13,MILK_BEANS
9.30,4.94,7.29,MILK_BEANS
10.22,5.41,6.29,MILK_BEANS
9.98,5.37,6.99,MILK_BEANS
9.97,4.8,7.21,MILK_BEANS
10.21,5.31,6.27,MILK_BEANS
10.24,5.26,7.01,MILK_BEANS
9.29,5.41,6.99,MILK_BEANS
11.02,4.7,7.29,MILK_BEANS
10.25,4.85,6.25,MILK_BEANS
9.09,4.67,7.21,MILK_BEANS
9.32,4.88,7.05,MILK_BEANS
8.32,5.1,8.05,MILK_BEANS
10.13,4.74,6.27,MILK_BEANS
9.43,5.07,6.18,MILK_BEANS
10.36,5.25,8.18,MILK_BEANS
9.40,5.74,7.24,MILK_BEANS
10.32,4.97,7.21,MILK_BEANS
8.91,4.81,6.10,MILK_BEANS
9.42,4.66,7.03,MILK_BEANS
10.44,5,6.45,MILK_BEANS
10.11,5.12,4.35,MILK_BEANS
9.45,5.58,6.34,MILK_BEANS
8.93,5.32,4.23,MILK_BEANS
10.05,5.24,4.44,MILK_BEANS
9.45,4.78,5.58,MILK_BEANS
9.06,5.28,5.62,MILK_BEANS
9.55,4.54,5.51,MILK_BEANS
9.52,4.92,6.01,MILK_BEANS
10.56,5.39,5.42,MILK_BEANS
10.32,4.81,4.91,MILK_BEANS
9.18,4.88,4.61,MILK_BEANS
10.23,5.09,4.78,MILK_BEANS
9.11,4.98,6.21,MILK_BEANS
10.05,4.68,4.45,MILK_BEANS
9.72,5.15,5.68,MILK_BEANS
8.45,5.43,5.52,MILK_BEANS
10.35,5.21,5.55,MILK_BEANS
9.04,5.17,4.91,MILK_BEANS
9.40,5.21,4.36,MILK_BEANS
9.69,4.15,4.47,MILK_BEANS
10.53,5.2,6.04,MILK_BEANS
9.63,5.51,4.74,MILK_BEANS
9.41,5.27,4.92,MILK_BEANS
9.07,5.47,5.90,MILK_BEANS
9.81,5.67,6.18,MILK_BEANS
10.32,4.87,5.90,MILK_BEANS
10.31,4.95,4.34,MILK_BEANS
9.05,5.54,4.37,MILK_BEANS
10.11,5.39,5.90,MILK_BEANS
10.05,4.72,6.25,MILK_BEANS
11.05,5.03,5.30,MILK_BEANS
11.02,5.38,5.00,MILK_BEANS
10.50,5.34,5.25,MILK_BEANS
9.11,5.75,5.80,MILK_BEANS
9.90,4.87,6.18,MILK_BEANS
9.98,4.95,6.34,MILK_BEANS
9.34,4.48,4.91,MILK_BEANS
10.30,5.01,4.48,MILK_BEANS
10.40,5.13,5.00,MILK_BEANS
9.34,4.89,5.71,MILK_BEANS
9.96,5.13,4.98,MILK_BEANS
9.28,5.21,4.60,MILK_BEANS
9.87,5.32,4.42,MILK_BEANS
9.46,5.67,4.10,MILK_BEANS
10.05,5.45,5.85,MILK_BEANS
10.95,5.95,5.74,MILK_BEANS
9.55,5.24,5.60,MILK_BEANS
9.48,5.92,5.51,MILK_BEANS
9.05,5.61,5.40,MILK_BEANS
9.10,4.67,4.37,MILK_BEANS
11.50,4.91,4.39,MILK_BEANS
11.42,5.04,5.06,MILK_BEANS
9.67,5.37,5.21,MILK_BEANS
9.68,4.75,4.27,MILK_BEANS
9.94,5.14,4.40,MILK_BEANS
9.28,5.87,5.98,MILK_BEANS
8.26,5.32,4.54,MILK_BEANS
9.77,5.04,6.34,MILK_BEANS
8.34,5.01,5.98,MILK_BEANS
9.69,5.39,5.62,MILK_BEANS
9.46,4.94,5.51,MILK_BEANS
9.48,5.07,5.10,MILK_BEANS
9.60,4.29,6.42,MILK_BEANS
9.12,5.09,4.49,MILK_BEANS
9.14,4.71,5.20,MILK_BEANS
10.03,4.55,5.62,MILK_BEANS
9.45,4.77,4.37,MILK_BEANS
9.23,4.81,4.34,MILK_BEANS
9.05,5.17,4.45,MILK_BEANS
9.46,5.04,4.09,MILK_BEANS
9.67,4.66,5.05,MILK_BEANS
10.05,5.66,5.95,MILK_BEANS
10.38,5.35,4.92,MILK_BEANS
9.45,4.76,5.82,MILK_BEANS
9.65,5.16,6.34,MILK_BEANS
9.95,5.14,6.18,MILK_BEANS
11.50,5.29,5.80,MILK_BEANS
9.45,5.41,5.00,MILK_BEANS
10.53,5.28,5.80,MILK_BEANS
10.11,5.05,5.65,MILK_BEANS
9.75,5.27,5.92,MILK_BEANS
9.45,5.44,4.39,MILK_BEANS
9.28,4.81,4.37,MILK_BEANS
9.34,4.95,5.05,MILK_BEANS
9.92,5.02,4.27,MILK_BEANS
9.52,5.07,5.90,MILK_BEANS
9.11,5.1,6.52,MILK_BEANS
10.50,5.78,4.92,MILK_BEANS
9.52,4.83,5.91,MILK_BEANS
9.65,5.08,5.60,MILK_BEANS
9.48,5.21,5.64,MILK_BEANS
10.41,4.78,6.10,MILK_BEANS
9.65,5.03,5.81,MILK_BEANS
10.11,4.96,6.36,MILK_BEANS
9.28,4.55,6.51,MILK_BEANS
9.46,4.99,7.34,MILK_BEANS
9.36,4.66,7.11,MILK_BEANS
8.89,5.58,7.62,MILK_BEANS
11.06,5.41,8.13,MILK_BEANS
9.88,5.01,6.73,MILK_BEANS
9.15,5.38,6.73,MILK_BEANS
10.63,5.3,6.40,MILK_BEANS
11.55,4.81,7.45,MILK_BEANS
8.81,4.45,6.82,MILK_BEANS
10.60,4.97,6.04,MILK_BEANS
8.55,4.53,8.00,MILK_BEANS
9.46,4.17,6.24,MILK_BEANS
10.02,4.59,6.98,MILK_BEANS
9.16,5.32,7.99,MILK_BEANS
11.09,4.63,6.41,MILK_BEANS
9.88,3.71,6.62,MILK_BEANS
10.20,4.82,6.24,MILK_BEANS
9.89,4.45,5.70,MILK_BEANS
9.77,5.23,6.20,MILK_BEANS
8.89,4.39,5.30,MILK_BEANS
10.54,5.91,7.03,MILK_BEANS
9.91,4.6,5.80,MILK_BEANS
9.04,4.58,6.64,MILK_BEANS
8.61,4.28,6.55,MILK_BEANS
11.04,4.27,6.49,MILK_BEANS
9.36,4.16,7.01,MILK_BEANS
10.31,4.92,6.21,MILK_BEANS
10.49,4.4,6.38,MILK_BEANS
9.98,5.3,7.21,MILK_BEANS
11.20,4.53,8.40,MILK_BEANS
10.04,5.23,7.49,MILK_BEANS
9.86,5.3,6.99,MILK_BEANS
8.88,4.5,6.21,MILK_BEANS
9.89,4.51,6.49,MILK_BEANS
10.41,4.58,8.92,MILK_BEANS
11.02,4.33,7.21,MILK_BEANS
9.92,5.11,6.30,MILK_BEANS
10.41,4.29,7.20,MILK_BEANS
10.20,4.61,8.20,MILK_BEANS
11.20,5.32,7.21,MILK_BEANS
9.89,4.28,7.32,MILK_BEANS
10.50,5.12,6.99,MILK_BEANS
9.81,4.38,7.01,MILK_BEANS
8.82,4.26,6.29,MILK_BEANS
9.91,4.91,7.21,MILK_BEANS
10.70,4.88,8.90,MILK_BEANS
11.20,5.21,7.41,MILK_BEANS
10.90,3.98,7.43,MILK_BEANS
11.02,4.21,7.01,MILK_BEANS
11.03,4.61,8.92,MILK_BEANS
10.49,5.32,6.99,MILK_BEANS
9.99,5.66,6.94,MILK_BEANS
10.31,4.39,6.39,MILK_BEANS
9.80,4.3,7.41,MILK_BEANS
10.76,5.12,6.24,MILK_BEANS
9.91,5.23,5.99,MILK_BEANS
8.91,4.52,7.25,MILK_BEANS
10.26,5.12,5.98,MILK_BEANS
8.89,4.26,7.21,MILK_BEANS
9.81,4.61,7.40,MILK_BEANS
9.89,4.51,7.02,MILK_BEANS
10.50,4.33,7.02,MILK_BEANS
7.99,4.21,8.01,MILK_BEANS
10.24,4.32,7.02,MILK_BEANS
11.01,5.71,6.92,MILK_BEANS
10.29,5.81,7.24,MILK_BEANS
89.02,4.97,4.80,MILK_BEANS
10.31,5.61,6.26,MILK_BEANS
11.02,4.22,7.21,MILK_BEANS
10.21,4.39,7.11,MILK_BEANS
9.21,4.29,6.21,MILK_BEANS
8.88,3.97,7.21,MILK_BEANS
10.99,4.61,6.34,MILK_BEANS
9.95,5.27,6.32,MILK_BEANS
10.27,5.32,5.29,MILK_BEANS
11.20,5.31,6.01,MILK_BEANS
10.23,4.66,4.90,MILK_BEANS
11.03,4.89,6.80,MILK_BEANS
10.91,4.71,7.00,MILK_BEANS
10.02,4.61,5.80,MILK_BEANS
9.81,4.98,6.40,MILK_BEANS
8.92,4.21,6.70,MILK_BEANS
10.21,4.24,7.01,MILK_BEANS
11.46,5.99,7.13,MILK_BEANS
11.47,5.04,6.82,MILK_BEANS
10.07,4.33,8.00,MILK_BEANS
11.41,4.24,6.41,MILK_BEANS
9.26,5.24,5.70,MILK_BEANS
8.80,4.18,6.46,MILK_BEANS
10.77,4.45,8.89,MILK_BEANS
7.80,4.82,7.21,MILK_BEANS
8.89,4.49,6.49,MILK_BEANS
11.02,5.77,7.41,MILK_BEANS
10.09,4.12,6.24,MILK_BEANS
88.20,3.98,5.98,MILK_BEANS
10.62,4.69,7.42,MILK_BEANS
9.47,4.61,6.21,MILK_BEANS
10.21,5.01,6.01,MILK_BEANS
9.81,4.99,7.25,MILK_BEANS
10.41,4.23,6.71,MILK_BEANS
9.71,3.89,6.50,MILK_BEANS
10.08,5.02,7.40,MILK_BEANS
9.38,4.61,7.25,MILK_BEANS
9.94,4.83,7.12,MILK_BEANS
10.11,4.88,6.31,MILK_BEANS
11.71,5.12,5.74,MILK_BEANS
9.59,4.29,6.88,MILK_BEANS
10.49,4.58,6.74,MILK_BEANS
9.83,4.5,6.82,MILK_BEANS
9.67,7.58,7.37,MILK_BEANS
9.51,4.74,7.05,MILK_BEANS
10.22,5.07,6.81,MILK_BEANS
9.13,4.88,7.93,MILK_BEANS
10.72,4.88,6.93,MILK_BEANS
9.10,5.48,7.32,MILK_BEANS
9.81,5.13,7.14,MILK_BEANS
9.68,4.9,7.18,MILK_BEANS
9.86,4.64,6.56,MILK_BEANS
10.30,5.13,6.77,MILK_BEANS
9.52,5.4,7.26,MILK_BEANS
9.46,4.73,6.83,MILK_BEANS
10.72,4.77,6.34,MILK_BEANS
8.96,4.71,7.39,MILK_BEANS
9.56,4.55,6.79,MILK_BEANS
9.71,4.71,6.79,MILK_BEANS
10.12,5.15,5.66,MILK_BEANS
9.88,4.84,7.39,MILK_BEANS
9.55,4.93,7.88,MILK_BEANS
8.78,4.61,7.16,MILK_BEANS
10.19,4.92,7.10,MILK_BEANS
9.29,4.58,6.52,MILK_BEANS
10.44,5.2,7.01,MILK_BEANS
8.82,5.94,6.92,MILK_BEANS
11.19,5.2,5.99,MILK_BEANS
10.08,4.85,5.19,MILK_BEANS
9.91,4.77,5.91,MILK_BEANS
9.07,4.92,7.10,MILK_BEANS
9.23,5.63,6.36,MILK_BEANS
12.04,4.44,7.38,MILK_BEANS
9.41,4.85,6.43,MILK_BEANS
9.33,4.84,6.44,MILK_BEANS
8.89,4.83,6.75,MILK_BEANS
9.87,4.77,6.93,MILK_BEANS
10.14,5.26,6.89,MILK_BEANS
8.93,4.86,6.63,MILK_BEANS
10.30,5.3,5.89,MILK_BEANS
10.18,5,6.78,MILK_BEANS
9.80,4.75,6.88,MILK_BEANS
10.47,5,7.49,MILK_BEANS
9.67,5.92,6.76,MILK_BEANS
8.91,5.4,6.45,MILK_BEANS
9.33,4.8,6.45,MILK_BEANS
6.96,4.94,6.94,MILK_BEANS
9.43,4.81,5.88,MILK_BEANS
9.17,4.55,6.17,MILK_BEANS
8.63,4.67,7.12,MILK_BEANS
9.32,5.06,4.66,MILK_BEANS
10.30,4.92,7.00,MILK_BEANS
9.22,5.14,6.41,MILK_BEANS
8.91,4.8,7.50,MILK_BEANS
11.34,4.82,6.37,MILK_BEANS
10.12,4.82,7.91,MILK_BEANS
8.66,4.87,6.99,MILK_BEANS
9.42,4.83,6.91,MILK_BEANS
11.23,4.97,7.73,MILK_BEANS
9.11,4.76,7.19,MILK_BEANS
10.33,4.22,6.15,MILK_BEANS
9.32,4.82,7.25,MILK_BEANS
8.82,6.23,7.60,MILK_BEANS
9.29,5.08,6.64,MILK_BEANS
9.53,4.28,7.17,MILK_BEANS
10.36,5.05,6.89,MILK_BEANS
8.95,5,7.56,MILK_BEANS
9.61,5.28,6.98,MILK_BEANS
11.19,5.21,6.71,MILK_BEANS
9.28,4.78,6.99,MILK_BEANS
9.06,4.78,6.82,MILK_BEANS
9.31,5.03,5.97,MILK_BEANS
10.82,4.65,6.92,MILK_BEANS
8.87,4.97,7.22,MILK_BEANS
9.15,4.65,6.60,MILK_BEANS
10.27,5.11,6.97,MILK_BEANS
10.37,5.53,6.65,MILK_BEANS
10.72,4.41,7.26,MILK_BEANS
10.55,4.84,6.87,MILK_BEANS
9.51,5.36,6.90,MILK_BEANS
8.41,5.26,6.76,MILK_BEANS
9.86,4.52,6.15,MILK_BEANS
8.54,4.91,7.81,MILK_BEANS
9.53,4.88,6.18,MILK_BEANS
8.43,4.18,6.99,MILK_BEANS
10.60,5.23,7.84,MILK_BEANS
9.24,4.77,6.87,MILK_BEANS
8.42,4.78,7.41,MILK_BEANS
12.10,4.32,7.63,MILK_BEANS
10.06,4.37,6.99,MILK_BEANS
10.37,5.01,6.37,MILK_BEANS
10.72,4.33,7.22,MILK_BEANS
9.76,6.22,7.91,MILK_BEANS
8.76,5.11,6.91,MILK_BEANS
8.13,5.04,7.17,MILK_BEANS
10.45,4.5,7.12,MILK_BEANS
9.45,4.83,6.34,MILK_BEANS
9.39,4.38,6.91,MILK_BEANS
10.32,4.9,6.15,MILK_BEANS
9.17,4.64,6.92,MILK_BEANS
9.50,5.13,6.16,MILK_BEANS
9.65,5.4,7.14,MILK_BEANS
11.06,4.73,7.20,MILK_BEANS
8.90,4.77,6.71,MILK_BEANS
8.45,4.71,6.95,MILK_BEANS
9.83,4.55,6.90,MILK_BEANS
9.37,4.71,7.12,MILK_BEANS
11.63,5.15,7.69,MILK_BEANS
10.63,4.84,6.63,MILK_BEANS
9.91,4.93,6.82,MILK_BEANS
7.76,4.61,6.29,MILK_BEANS
10.29,4.92,7.51,MILK_BEANS
10.13,4.58,7.22,MILK_BEANS
10.01,5.2,6.74,MILK_BEANS
10.15,5.94,6.52,MILK_BEANS
10.30,5.2,7.13,MILK_BEANS
9.72,4.85,7.28,MILK_BEANS
8.30,4.77,6.90,MILK_BEANS
9.22,4.92,7.07,MILK_BEANS
9.95,5.63,7.07,MILK_BEANS
9.95,4.44,7.08,MILK_BEANS
8.22,4.85,5.99,MILK_BEANS
8.80,4.84,6.41,MILK_BEANS
8.78,4.83,6.58,MILK_BEANS
8.74,4.77,6.60,MILK_BEANS
10.15,5.26,6.82,MILK_BEANS
10.15,4.86,6.57,MILK_BEANS
9.95,5.3,5.53,MILK_BEANS
9.37,5,5.98,MILK_BEANS
9.77,4.75,6.20,MILK_BEANS
10.19,5,6.92,MILK_BEANS
8.73,5.92,5.98,MILK_BEANS
9.56,5.4,5.76,MILK_BEANS
13.85,4.8,7.84,MILK_BEANS
9.04,5.25,6.61,MILK_BEANS
9.93,5.23,6.46,MILK_BEANS
9.65,5.32,7.16,MILK_BEANS
10.66,5,6.49,MILK_BEANS
10.56,5.11,7.24,MILK_BEANS
8.07,4.89,5.96,MILK_BEANS
9.11,4.84,6.72,MILK_BEANS
9.71,5.14,7.40,MILK_BEANS
10.72,5.11,7.05,MILK_BEANS
11.44,4.76,7.44,MILK_BEANS
10.46,5.78,7.57,MILK_BEANS
8.98,4.94,6.35,MILK_BEANS
9.55,5.41,6.39,MILK_BEANS
10.41,5.37,7.51,MILK_BEANS
9.56,4.8,7.59,MILK_BEANS
10.60,5.31,6.30,MILK_BEANS
9.52,5.26,6.91,MILK_BEANS
9.90,5.41,7.71,MILK_BEANS
8.76,4.7,5.81,MILK_BEANS
8.73,4.85,6.22,MILK_BEANS
9.62,4.67,6.46,MILK_BEANS
8.53,4.88,6.56,MILK_BEANS
9.33,5.1,6.92,MILK_BEANS
9.50,4.74,7.05,MILK_BEANS
8.60,5.07,6.27,MILK_BEANS
7.83,5.25,6.50,MILK_BEANS
9.69,5.74,7.20,MILK_BEANS
9.11,5.32,7.28,MILK_BEANS
9.62,4.28,5.80,MILK_BEANS
7.84,5.12,5.76,MILK_BEANS
9.27,4.38,6.73,MILK_BEANS
8.86,4.26,6.73,MILK_BEANS
9.27,4.91,6.47,MILK_BEANS
8.69,4.88,6.31,MILK_BEANS
9.07,4.5,6.32,MILK_BEANS
9.04,4.51,5.54,MILK_BEANS
8.56,4.58,6.22,MILK_BEANS
7.89,4.33,6.34,MILK_BEANS
7.84,5.11,6.10,MILK_BEANS
9.50,4.29,5.52,MILK_BEANS
9.04,4.61,6.80,MILK_BEANS
8.04,5.32,5.48,MILK_BEANS
8.65,4.28,5.93,MILK_BEANS
9.00,5.12,5.66,MILK_BEANS
8.69,4.38,5.11,MILK_BEANS
9.06,4.26,5.80,MILK_BEANS
8.72,4.91,6.28,MILK_BEANS
7.84,4.88,5.27,MILK_BEANS
7.75,5.21,5.34,MILK_BEANS
7.98,3.98,5.93,MILK_BEANS
8.93,4.21,6.09,MILK_BEANS
7.69,4.61,6.11,MILK_BEANS
8.34,5.32,6.38,MILK_BEANS
10.55,4.23,6.60,MILK_BEANS
9.71,3.89,7.18,MILK_BEANS
8.93,5.02,7.59,MILK_BEANS
9.79,4.61,7.35,MILK_BEANS
9.94,4.83,7.43,MILK_BEANS
8.41,4.88,6.94,MILK_BEANS
8.56,5.12,6.15,MILK_BEANS
9.51,4.29,7.11,MILK_BEANS
10.57,4.58,6.07,MILK_BEANS
8.77,4.5,5.57,MILK_BEANS
9.58,4.28,6.44,MILK_BEANS
9.29,4.27,6.39,MILK_BEANS
9.42,4.16,7.10,MILK_BEANS
9.70,4.92,7.09,MILK_BEANS
9.53,4.4,6.44,MILK_BEANS
12.03,5.3,7.02,MILK_BEANS
10.38,4.53,6.06,MILK_BEANS
9.50,5.23,6.23,MILK_BEANS
9.80,5.3,6.44,MILK_BEANS
8.96,4.5,6.96,MILK_BEANS
10.77,4.51,7.67,MILK_BEANS
9.14,4.58,6.89,MILK_BEANS
9.76,4.33,5.80,MILK_BEANS
9.82,5.11,6.66,MILK_BEANS
10.06,4.29,6.90,MILK_BEANS
9.48,4.61,7.22,MILK_BEANS
9.87,5.32,6.65,MILK_BEANS
8.68,4.28,6.42,MILK_BEANS
10.21,5.12,7.61,MILK_BEANS
9.40,4.38,6.46,MILK_BEANS
9.76,4.26,6.31,MILK_BEANS
9.82,4.91,7.34,MILK_BEANS
8.88,4.88,6.36,MILK_BEANS
10.24,4.77,7.24,MILK_BEANS
10.92,5.26,7.13,MILK_BEANS
10.00,4.86,6.92,MILK_BEANS
11.15,5.3,7.94,MILK_BEANS
9.57,5,7.31,MILK_BEANS
9.47,4.75,7.01,MILK_BEANS
10.95,5,7.15,MILK_BEANS
9.08,5.92,7.03,MILK_BEANS
9.13,5.4,6.21,MILK_BEANS
9.59,4.8,7.30,MILK_BEANS
9.60,4.94,6.95,MILK_BEANS
7.62,4.81,6.81,MILK_BEANS
9.79,4.55,6.84,MILK_BEANS
10.14,4.67,7.93,MILK_BEANS
9.02,5.06,6.82,MILK_BEANS
9.02,4.92,7.40,MILK_BEANS
8.99,5.14,7.25,MILK_BEANS
9.20,4.8,7.12,MILK_BEANS
10.35,4.82,6.31,MILK_BEANS
8.70,4.82,5.74,MILK_BEANS
9.39,4.87,6.88,MILK_BEANS
9.67,4.83,6.74,MILK_BEANS
10.19,4.97,6.82,MILK_BEANS
10.79,4.76,7.37,MILK_BEANS
9.47,4.22,7.05,MILK_BEANS
9.19,4.82,6.81,MILK_BEANS
9.20,6.23,7.93,MILK_BEANS
9.79,5.08,6.93,MILK_BEANS
9.85,4.28,7.32,MILK_BEANS
11.27,5.05,7.14,MILK_BEANS
10.26,5,7.18,MILK_BEANS
8.68,5.28,6.56,MILK_BEANS
9.08,5.21,6.77,MILK_BEANS
9.03,4.78,7.26,MILK_BEANS
9.82,4.78,6.83,MILK_BEANS
9.19,5.03,6.34,MILK_BEANS
10.51,4.65,7.39,MILK_BEANS
9.22,4.97,6.79,MILK_BEANS
9.41,4.65,6.79,MILK_BEANS
8.13,5.11,5.66,MILK_BEANS
9.44,5.53,7.39,MILK_BEANS
10.30,4.41,7.88,MILK_BEANS
12.01,4.84,7.16,MILK_BEANS
8.96,5.36,7.10,MILK_BEANS
9.10,5.26,6.52,MILK_BEANS
8.22,4.52,7.01,MILK_BEANS
10.48,4.91,6.92,MILK_BEANS
9.38,4.88,5.99,MILK_BEANS
9.17,4.18,5.19,MILK_BEANS
9.58,5.23,5.91,MILK_BEANS
9.31,4.77,7.10,MILK_BEANS
8.97,4.78,6.36,MILK_BEANS
9.29,4.32,7.38,MILK_BEANS
9.04,4.37,6.43,MILK_BEANS
10.67,5.01,6.44,MILK_BEANS
10.00,4.33,6.75,MILK_BEANS
10.08,6.22,6.93,MILK_BEANS
9.67,5.11,6.89,MILK_BEANS
9.89,5.04,6.63,MILK_BEANS
9.84,4.5,5.89,MILK_BEANS
8.22,4.83,6.78,MILK_BEANS
10.56,4.38,6.88,MILK_BEANS
9.95,4.97,7.49,MILK_BEANS
8.69,4.53,6.76,MILK_BEANS
9.75,4.17,6.45,MILK_BEANS
9.10,4.59,6.45,MILK_BEANS
8.36,5.32,6.94,MILK_BEANS
10.14,4.63,5.88,MILK_BEANS
8.28,3.71,6.17,MILK_BEANS
9.95,4.82,5.71,MILK_BEANS
10.46,4.45,6.27,MILK_BEANS
8.26,5.23,6.13,MILK_BEANS
8.58,4.39,6.32,MILK_BEANS
9.03,5.91,6.50,MILK_BEANS
8.17,4.6,6.05,MILK_BEANS
9.09,4.58,7.56,MILK_BEANS
9.49,4.28,6.69,MILK_BEANS
9.46,4.27,7.15,MILK_BEANS
10.61,4.16,6.45,MILK_BEANS
9.18,4.92,6.39,MILK_BEANS
9.96,4.4,7.31,MILK_BEANS
9.91,5.3,6.16,MILK_BEANS
9.65,4.53,6.87,MILK_BEANS
9.09,5.23,6.15,MILK_BEANS
9.97,5.3,6.63,MILK_BEANS
10.78,4.5,6.50,MILK_BEANS
8.54,4.51,6.69,MILK_BEANS
10.27,4.58,5.66,MILK_BEANS
9.83,4.33,6.00,MILK_BEANS
10.68,5.11,6.65,MILK_BEANS
9.06,4.29,6.45,MILK_BEANS
10.67,4.61,5.77,MILK_BEANS
10.93,5.32,5.61,MILK_BEANS
9.98,4.28,6.88,MILK_BEANS
10.72,5.12,6.71,MILK_BEANS
8.31,4.38,5.85,MILK_BEANS
8.53,4.26,6.77,MILK_BEANS
9.85,4.91,5.99,MILK_BEANS
9.58,4.88,6.37,MILK_BEANS
8.53,5.21,5.46,MILK_BEANS
9.46,3.98,5.88,MILK_BEANS
10.03,4.21,5.47,MILK_BEANS
10.43,4.61,7.37,MILK_BEANS
9.16,5.32,6.04,MILK_BEANS
10.48,5.66,5.53,MILK_BEANS
10.05,4.39,5.87,MILK_BEANS
9.05,4.3,5.87,MILK_BEANS
11.08,5.12,7.58,MILK_BEANS
10.11,5.23,7.16,MILK_BEANS
10.15,4.52,6.19,MILK_BEANS
10.08,5.12,7.87,MILK_BEANS
9.16,4.26,6.87,MILK_BEANS
10.11,4.61,6.98,MILK_BEANS
10.02,4.51,7.44,MILK_BEANS
8.87,4.33,6.46,MILK_BEANS
9.77,4.21,6.46,MILK_BEANS
9.25,4.32,5.98,MILK_BEANS
9.13,5.71,6.57,MILK_BEANS
9.71,5.81,6.37,MILK_BEANS
9.89,4.97,7.68,MILK_BEANS
9.78,5.61,6.98,MILK_BEANS
9.81,4.22,6.63,MILK_BEANS
9.04,4.39,6.55,MILK_BEANS
10.48,4.29,6.49,MILK_BEANS
11.25,3.97,7.11,MILK_BEANS
8.86,4.61,7.95,MILK_BEANS
11.05,5.27,7.40,MILK_BEANS
9.63,5.32,7.62,MILK_BEANS
9.39,5.31,7.03,MILK_BEANS
10.85,4.66,7.97,MILK_BEANS
10.24,4.89,7.63,MILK_BEANS
9.44,4.71,6.74,MILK_BEANS
10.89,4.61,6.87,MILK_BEANS
9.49,4.98,7.71,MILK_BEANS
10.30,4.21,7.71,MILK_BEANS
11.02,4.24,7.19,MILK_BEANS
8.74,5.99,6.62,MILK_BEANS
8.82,5.04,7.18,MILK_BEANS
9.95,4.33,6.23,MILK_BEANS
10.00,4.24,6.75,MILK_BEANS
10.32,5.24,6.29,MILK_BEANS
9.84,4.18,7.05,MILK_BEANS
9.74,4.45,7.68,MILK_BEANS
9.50,4.82,6.41,MILK_BEANS
9.88,4.49,8.72,MILK_BEANS
10.07,5.77,7.44,MILK_BEANS
8.96,4.12,6.42,MILK_BEANS
8.75,3.98,5.94,MILK_BEANS
9.34,4.69,6.44,MILK_BEANS
10.65,4.61,6.77,MILK_BEANS
9.29,5.01,7.02,MILK_BEANS
8.86,4.99,6.98,MILK_BEANS
10.02,4.23,6.09,MILK_BEANS
7.08,3.89,6.35,MILK_BEANS
7.99,5.02,5.66,MILK_BEANS
8.41,4.61,6.44,MILK_BEANS
9.56,4.83,6.00,MILK_BEANS
9.48,4.88,6.93,MILK_BEANS
9.75,5.12,7.14,MILK_BEANS
9.17,4.29,6.81,MILK_BEANS
7.20,4.58,6.54,MILK_BEANS
8.55,4.5,6.50,MILK_BEANS
10.31,5.67,7.08,MILK_BEANS
9.81,4.58,7.15,MILK_BEANS
9.17,4.33,6.28,MILK_BEANS
9.71,5.11,7.22,MILK_BEANS
10.38,4.29,6.19,MILK_BEANS
10.09,4.61,5.95,MILK_BEANS
9.67,5.32,6.41,MILK_BEANS
10.07,4.28,7.46,MILK_BEANS
9.02,5.12,6.70,MILK_BEANS
11.17,4.38,6.76,MILK_BEANS
